_contact,_email,_fax,_tel,_website,business_address,business_category,business_id,business_name,business_tel,details_html
,,,02 9646 3598 / 0425 396 488 / 0425 280 703,,"97 Rawson Street.,Auburn NSW 2144",Traditional Chinese Therapy,4889,國際著名大師,02 9646 3598 / 0425 396 488 / 0425 280 703,"<p class=""details"">高峰医学博士教授<br>
高峰博士为中医世家第七代传人，具有五十多年行医经验，获中国卫生部门颁发的“中医世家”证书（编号00117）及牌匾，并自创气电功催经络术，国际卫生组织称为能量疗法。气电功可快随打通经络，促进血液循环，活化细胞。以气血经络通原理快速治疗各种疑难杂症，并对美容效果显着。<br>
主治疾病：<br>
一 自闭症，忧郁症，失眠，中风后遗症，肌肉萎缩，运动神经元疾病，癫痫，戒毒。<br>
二 各种痛症头/颈/肩/背/腰/腿痛/坐骨神经痛,网球肘，四肢麻木，跌打损伤，强直性脊椎炎，急慢性肠胃炎，肠粘连等。<br>
三 五官疾病 远视，近视，飞蚊症，弱视，角膜炎，鼻敏感，耳聋，耳鸣，面神经麻木。<br>
四 妇女病 更年期综合症 月经不调 痛经 子宫下垂 子宫肌瘤 乳腺增生 产后催奶及奶管炎。<br>
五 男女性功能失调 阳痿 早泄 血精 前列腺炎 尿失禁<br>
六 特效祛斑，暗疮治疗，脸部美白肌肉收紧提升可年轻3-5岁，健胸（增大，收紧及提升）减肥均一次见效，增高。<br>
主诊医师：高峰教授 刘征中医针灸师<br>
应诊时间：上午10:00-下午6:00（请预约）<br>
地址：97 Rawson Street.,Auburn NSW 2144 <br>
电话：02 9646 3598 ， 0425 396 488， 0425 280 703<br><br></p>"
,,,02 9798 8086 ,,"Suite 1, 289 Liverpool Rd, Ashfield NSW 2131",Traditional Chinese Therapy,4890,徐敏學中醫骨傷專科,02 9798 8086 ,"<p class=""details"">原上海市骨伤，针灸，推拿协会会员，三十年临床经验，工伤管理局注册治疗师<br>
<br>
特效治疗颈椎病， 腰椎间盘突出症，许多腰椎间盘突出症一次见效，三至五次明显好转，<br>
<br>
正规骨科，诊断明确，综合治疗，疗效显着 <br><br></p>"
,,,0452 050 888,http://www.massage888.com,"18/888 Bourke St, Waterloo NSW 2017",Traditional Chinese Therapy,5599,18 新張,0452 050 888,"<p class=""details"">Waterloo 中泰技师，一流按摩，保险回扣。 地址： 18/888 Bourke St, Waterloo NSW 2017 网站：www.massage888.com 电： 0452 050 888<br><br></p>"
,,,02 9758 9365,,"460A Burwood Rd, Belmore NSW 2192",Traditional Chinese Therapy,5597,1 Belmore,02 9758 9365,"<p class=""details"">韩、中、马、泰、越佳丽，推拿，放松，踩背，拔罐、足底、保您身心轻松。（聘新人）。 地址： 460A Burwood Rd, Belmore NSW 2192 电： 02 9758 9365<br><br></p>"
,,,0423 660 178 ,,"16A Spit Rd, Mosman NSW 2088",Traditional Chinese Therapy,4888,針灸培訓學院 - ACUPUNCTURE COLLEGE,0423 660 178 ,"<p class=""details"">为推拿诊所的工作人员，诊所老板进行针灸专业培训。<br>
为美容行业的工作人员，老板进行针灸专业培训。<br>
为西医医生，牵引治疗师，物理治疗师，GP进行针灸培训。<br>
为中医师，药剂师，医院附属科室人员及护理人员进行针灸培训。<br>
获得证书者即可开展针灸师工作；可开业注册中医针灸诊所。<br>
获得中医学证书者即可开展中药师工作。可注册中医药店及中医诊所。<br>
教解剖；教诊断；教办证；教治疗；教传统的；教现在的针灸治疗方法。<br>
教临床常用医学英语术语。<br>
报名：1.针灸治疗班2.中药班3.中医英语班<br>
一.基础班 二.进修班<br>
本校中英双语教学<br>
英语：西人，UTS针灸讲师教学。<br>
中文：中医教授教学。包括实习，临床带教。<br>
地址：16A Spit Rd,Mosman.(牙医楼上)<br>
联系电话：0423 660 178 <br><br></p>"
,,,02 9546 6033 ,,"Suite 4, 637 Princes Hwy Blakehurst 2221",Traditional Chinese Therapy,4886,全面背痛診斷,02 9546 6033 ,"<p class=""details"">如果您或您认识的人受到背痛的侵扰，您仍然有治愈的希望而无需再依靠一般医生提供的没有疗效的药物治疗，如果您因经常的背痛而不能正常生活，感到厌倦的话，那么您应该听听这个消息！最新自然疗法让您摆脱背痛的困扰，疗效惊人。<br>
从长期治疗时间中发现，并非像许多药物治疗，只能短暂的解除疼痛感，只有真正医治病因才能彻底根除背痛疾病，另外非药物治疗没有严重的副作用，从而让您感觉舒适，告别病痛。<br>
来自悉尼各处的病人对这种新颖的治疗方式有口皆碑，其中一个病人说到，我无语用什么奇妙的配方，那里的医生和员工相当热情，整个治疗让我彻底根除了背痛，他们还指导我怎么样预防复发。<br>
最近，脊椎按摩治疗师Eric Poon医生发起了免费背痛诊断服务，该诊断包括病例咨询，全面的姿势，身体和神经系统检查，如有需要可做X光，Eric医生也可说粤语。<br>
如您想获得$29背痛诊断（一般收费$122），请致电9546 6033预约，我们周一到周六营业，机不可失，我们仅接受9个预约，你将再不会受到背痛的困扰！现在就致电预约：9546 6033<br>
地址：Blakehurst Back Pain Clinic<br>
Suite 4, 637 Princes Hwy Blakehurst 2221 <br><br></p>"
,,,02 9281 8527 / 0418 836 887 / 0412 182 191,http://www.zaolanherbs.com.au,"Rm 105,413-415 Sussex St,Sydney NSW 2000",Traditional Chinese Therapy,4885,劉早蘭中醫診所,02 9281 8527 / 0418 836 887 / 0412 182 191,"<p class=""details"">原中国河南中医大学客座教授，中医药治病经验四十余年<br>
保肝丸，乙肝清，溶石丸，强力血脂平，燃脂果，大豆异黄酮，辅酶Q10水寡糖<br>
诊所地址：Rm 105,413-415 Sussex St,Sydney 2000雪梨唐人街德信大厦一楼105室<br>
电话：0418 836 887 ，9281 8527,0412 182 191，<br>
网址：www.zaolanherbs.com.au<br>
HBA NRMA MB NIB HCF MBF等多家保险公司可扣回诊金 <br><br></p>"
,,,02 9211 6668 / 0422 880 202  ,,Shop 12/107-121 QUAY ST HAYMARKET NSW 2000,Traditional Chinese Therapy,4883,紐省不孕癥中醫治療中心,02 9211 6668 / 0422 880 202  ,"<p class=""details"">名老中医刘太书教授主理<br>
47年医疗经验 怀孕后收费 免费咨询<br>
男性:精子过少，精子活动率低下，精子畸形，阳痿，不射精等<br>
女性：输卵管不通，子宫内膜异位，幼稚子宫，抗精，卵巢囊肿，不排卵，子宫虚寒症等（子宫虚寒症是经西医检查OK而又不孕者，症见：腰酸，乏力，头昏，多梦，易醒难入睡，手足冷，小腹凉，痛经，经前乳房胀痛，月经提前或推后，量少或淋漓不断）<br>
最新独创：输卵管不通新疗法<br>
不吃药，不打针，不开刀，通后收费。<br>
接受：HCF，NRMA,MBF等四十多种私人保险<br>
神奇不饿散<br>
1.是纯食物配制，无任何副作用，无任何中药和西药成分<br>
2.减肥效果好，16天能减肥4-10公斤，越肥减的越多，重点减腹部脂肪<br>
3.停止一切事物，每餐只吃38克神奇不饿散，就无饥饿感，切不头昏<br>
4.能调动脂肪燃烧，产生能量，在停止一切食物的情况下，可使你有力量正常工作和生活<br>
5.不需要进行超量运动，不需要忍受饥饿的痛苦，也不会腹泻，舒舒服服就减肥<br>
6.减肥后，只要保持吃饱而不吃过饱，就不会再肥起来<br>
7.每天3次，每次38克，用开水调成糊状吃下，16天一个疗程<br>
<br>
地址：Shop 12/107-121 QUAY ST HAYMARKET 2000<br>
地址：Shop 5/181-183A Forest Rd,Hurstville 2220(周六开诊)<br>
电话：02 9211 6668<br>
手机：0422 880 202 <br><br></p>"
,,,02 9630 9998,http://www.healingherbmassage.com.au,"400 Church Street,North Parramatta NSW 2151",Traditional Chinese Therapy,4884,青草軒治療中心,02 9630 9998,"<p class=""details"">祖传秘方，不开刀，不打针，不服药，专治疑难杂症。头痛，颈背痛，肩膀酸软乏力，关节炎，舒缓压力，肌肉酸痛，风湿痛症等。<br>
地址：400 Church Street,North Parramatta 2151<br>
Booking:02 9630 9998<br>
网址：www.healingherbmassage.com.au <br><br></p>"
,,,02 9570 8237 / 0414 703 668,http://www.simintaiji.com,2/10-12 WOODVILLE ST HURSTVILLE NSW,Traditional Chinese Therapy,4880,頸椎病中醫專科,02 9570 8237 / 0414 703 668,"<p class=""details"">陈思敏<br>
上海中医药大学——脊柱病研究所客座教授<br>
中国常式太极拳第四代传人<br>
世界中医骨科国际名医<br>
切莫忽略以下症状与颈椎病相关<br>
脑供血不足，头晕，头痛，眩晕，耳鸣，高血压，气急，胸闷胸痛，血糖高，咽炎，鼻炎，心律不齐，早搏，呕心，胃病，颈间腰背痛，臂痛指麻，行走无力，突然摔倒等。<br>
预约电话：02 9570 8237<br>
0414 703 668<br>
地址：2/10-12 WOODVILLE ST HURSTVILLE<br>
开诊时间：10:00am-6:00pm(周四休诊)<br>
接受各种私人医疗保险，工伤等www.simintaiji.com <br><br></p>"
,,,02 8065 9380 ,,184 Brighton Ave.Campise NSW 2194,Traditional Chinese Therapy,4882,正規泰式按摩店 - Campsie,02 8065 9380 ,"<p class=""details"">专业受训于泰国皇家按摩学院，是真正按摩行家的福音与享受，年轻泰国金牌女按摩及时为您服务。<br>
Burwood店：11am-9pm（七天营业）<br>
地址：7号B Burwood Rd.Burwood NSW 2134<br>
电话：8021 3738（店前后有大量免费停车位）<br>
Campsie店：<br>
地址：184 Brighton Ave.Campise NSW 2194<br>
电话：8065 9380 <br><br></p>"
,,,02 8021 3738,,7B Burwood Rd.Burwood NSW 2134,Traditional Chinese Therapy,4881,正規泰式按摩店 - Burwood,02 8021 3738,"<p class=""details"">专业受训于泰国皇家按摩学院，是真正按摩行家的福音与享受，年轻泰国金牌女按摩及时为您服务。<br>
Burwood店：11am-9pm（七天营业）<br>
地址：7号B Burwood Rd.Burwood NSW 2134<br>
电话：8021 3738（店前后有大量免费停车位）<br>
Campsie店：<br>
地址：184 Brighton Ave.Campise NSW 2194<br>
电话：8065 9380 <br><br></p>"
,,,02 9546 8251  / 0420 300 400 ,,"24 Waterview St.,Carlton,NSW 2218",Traditional Chinese Therapy,4879,中醫耳鼻咽喉科,02 9546 8251  / 0420 300 400 ,"<p class=""details"">山东医学院（原齐鲁大学医学院）毕业，广州医学院耳鼻咽喉科副主任医师，副教授，澳大利亚中医学会专家顾问，应邀纽西兰访问学者，北京同仁医院及上海瑞金医院深造，国内进修中医，定期回国交流中医，与国家级医刊多次发表中西医结合论着。出国前进修眼科口腔科，参加两届世界中医药大会均正式发表论文，正规学历资历及长期经验是您疾病的保证。<br>
根治久咳（伴咽干，痒梗，微痛等）<br>
精治：鼻窦炎（持续脓涕，头痛），鼻息肉，反复性鼻出血，咽喉闷异物感，久打鼾，职业性嗓音痛，中耳炎，鼻臭，音嘶，听力下降，耳膜小穿孔，耳鸣，眩晕（天旋地转），面瘫（口眼歪斜），耳油多，耳屎结块，耳痒及其他杂症，多种眼口齿病及其他五官杂症。<br>
鼻塞所致久鼾可引起心脑及严重疾病<br>
鼻敏感专科（即过敏性鼻炎，花粉症，鼻塞，打喷嚏流鼻涕，鼻，眼，咽痒，打鼾等）根治特重鼻敏感。<br>
Medibank Private,HCF,MBF,NRMA,ahm等扣回诊金。<br>
地址：24 Waterview St.,Carlton,NSW 2218,自Allawah火车站下车，左转，第一个路口（即Elizabeth St.）,再转右行12分钟，右侧第四个路口右转<br>
电话：02 9546 8251 手机：0420 300 400<br>
请先预约 上午9.30至下午6.30 周五休息，急诊另治 <br><br></p>"
,,,02 9747 8857 / 0402 399 632 ,,"8/13 Belmore Street, BURWOOD NSW 2134",Traditional Chinese Therapy,4878,婦科中醫專家,02 9747 8857 / 0402 399 632 ,"<p class=""details"">专门从事妇科炎症，常见症，<br>
特色精医：<br>
各种阴道炎：霉菌性阴道炎，滴虫性阴道炎，非特异性阴道炎，子宫宫颈炎，子宫颈糜烂，急慢性附件炎，急慢性盆腔炎，传染性疾病，月经淋漓，性交痛，房事出血，取环。<br>
特效专治：<br>
月经不调，卵巢囊肿，子宫内膜异位症，更年期综合症，子宫肌瘤，子宫颈息肉，外阴瘙痒，不孕症，白带异常，痛经，闭经，多囊卵巢综合症，习惯性流产，卵巢阴道保养。<br>
独家世界领先水平 宫颈糜烂<br>
私人医疗保险可回扣（敬请预约）<br>
8/13 Belmore Street BURWOOD<br>
5分钟步行出火车站，左拐，第二个路口再左拐<br>
开诊时间：9:30am-5:30pm周一至六 周日休息<br>
电话：9747 8857<br>
手机：0402 399 632 <br><br></p>"
,,,02 9876 1066 / 0468 866 861,,"62 Carlingford Rd.,EPPING NSW 2121",Traditional Chinese Therapy,4876,國醫堂,02 9876 1066 / 0468 866 861,"<p class=""details"">周立英 原北京中医院副主任医师 北京中医药大学针灸学硕士<br>
黑龙江中医药大学中医系5年全科学士<br>
康林 原北京中医院主治医师 中国骨伤学会会员<br>
北京中医药大学针灸推拿学5年全科学士<br>
内科：咳喘/脾胃病/肝胆病/糖尿病/痛风/头痛/眩晕/慢性肠炎<br>
五官科：耳鼻喉眼科疾病（特效治疗鼻窦炎）/过敏性鼻炎/耳聋/耳鸣等<br>
专家妇科：不孕/痛经/流产/更年期综合症/乳房病/阴痒/子宫脱垂<br>
男科：阳痿早泄/不育/前列腺炎/精子活动不足<br>
专科治疗：忧郁症/中风面瘫/失眠健忘/慢性疲劳综合症/脱发<br>
纯中药面膜：祛斑/祛痘/美白/特效定向减肥/身形重塑<br>
MEDIBANK　MBF HCF NIB等所有保险公司可扣回诊金<br>
时间：周一至周五 9:30am-1:30pm 4:30pm-6:30pm 周六：9:30am-1:00pm<br>
地址：62 Carlingford Rd.,EPPING<br>
电话：9876 1066<br>
手机：0468 866 861 <br><br></p>"
,,,02 9211 4634 / 0412 368 993 ,,"1ST.FLOOR,15 GOULBURN ST.HAYMARKET NSW 2000",Traditional Chinese Therapy,4869,陳永發 蔡李佛跌打傷科醫院,02 9211 4634 / 0412 368 993 ,"<p class=""details"">第五代嫡传男孙<br>
<br>
主治：<br>
跌打损伤五痨七伤<br>
风湿病痛内外全科<br>
<br>
曾任：<br>
广州中医学院中医正骨专科毕业<br>
广州市正骨医院伤科主治医生<br>
广州芳村医院伤科主治医师 <br><br></p>"
,,02 9499 6863,02 9281 8268,,"Suite 516,401 Sussex ST,Sydney 2000",Traditional Chinese Therapy,4875,中醫針灸博士主診,02 9281 8268,"<p class=""details"">主治：<br>
纾解疲劳系列：身心疲劳，亚健康，功能性失等<br>
止痛系列：颈椎病，肩周炎，腰椎间盘突出症，腰椎增生，腰肌劳损，坐骨神经痛，三叉神经痛，骨质疏松，骨性关节炎等痛症<br>
中风痿症治疗系列：面神经，眼脑梗塞，脑出血急性期后肢体偏瘫，吞咽障碍，语言障碍，末梢神经，炎外周神经疾病等<br>
头失眠系列：脑供血不足，偏头痛，美尼尔氏综合症，梅核气，健忘症，老年痴呆等<br>
止咳化痰系列：感冒，急/慢性，扁桃体炎，急/慢性支气管炎，哮喘，花粉症等<br>
健胃消食系列：急慢性胃炎，胃/十二指肠溃烂，膈膈肌痉挛等<br>
补脾止咳系列：急慢性肠炎，肠易激综合症，非特异性溃疡性结肠炎，便秘等<br>
祛风湿系列：风湿性/类风湿性关节炎，强直性脊柱炎，痛风等<br>
卵巢内分泌调理系列：不孕症，痛经，月经不调，卵巢早衰，更年期综合症等<br>
减肥系列：各种肥胖症<br>
益肾系列：不育症，前列腺炎，前列腺肥大增生，神经性膀胱功能失调，夜间遗尿等<br>
肿瘤调理系列：良/恶性肿瘤及术后调理<br>
唐人街:Suite 516,401 Sussex ST,Sydney 2000(建德医疗中心)<br>
电话，传真：02 9281 8268 0430 426 688 0421 770 266<br>
Gordon:Shop8,741 Pacific HWY Gordon 2072(GPO Building)<br>
电话，传真：02 9499 6863， 0430 426 688 0421 770 266 <br><br></p>"
孙伟华,wh1515@foxmail.com,,02 9715 6112,http://www.atac151.com/,"Suite 1, 151 Burwood Rd Burwood NSW 2134",Traditional Chinese Therapy,3274,孫偉華 副教授,02 9715 6112,"<p class=""details""><br><br></p>"
,,,02 9588 6988,,"SHOP 21, 5 BELGRED RD, Kogarah NSW 2217",Traditional Chinese Therapy,1436,福生中醫藥中心,02 9588 6988,"<p class=""details""><br><br></p>"
,,02 9580 3899,02 9580 3703,http://WWW.KINGTIMHERBS.COM.AU,202 FOREST RD， HURSTVILLE NSW 2220,Traditional Chinese Therapy,4864,吳擎天中醫師,02 9580 3703,"<p class=""details"">中国广州中医药大学全科中医学士<br>
中国山东中医药大学骨伤专科学位<br>
曾任广州中医医院骨伤科 针灸科主治中医师<br>
现任HURSTVILLS松轩药行主诊中医师<br>
广州中医药大学客座教授<br>
二十多年行医经验，主治内外妇儿全科<br>
精医跌打骨伤专科<br>
诊金可从私人医疗保险扣除 <br><br></p>"
,,,02 9789 2610,,"3 Tennyson St, Campsie 2194",Traditional Chinese Therapy,1435,雪梨清宮國醫診所,02 9789 2610,"<p class=""details""><br><br></p>"
,,,02 9804 8456,,"1/F, 169 Rowe St, Eastwood, NSW 2122",Traditional Chinese Therapy,1423,萬應中醫診療中心 Man Ying Chinese Natural Therapy Centre,02 9804 8456,"<p class=""details""><br><br></p>"
,,,02 9212 0172,,"Shop 5, 741 George St, Sydney",Traditional Chinese Therapy,1417,少林秘術 禦醫傳人,02 9212 0172,"<p class=""details""><br><br></p>"
,,,02 9891 6688,,"29 Marion St, Parramatta NSW 2150",Traditional Chinese Therapy,1428,虞小白中醫診所,02 9891 6688,"<p class=""details""><br><br></p>"
,trainee03.acnw@gmail.com,,02 87573839,http://www.mortlakemassage.com.au/,Sydney CBD,Traditional Chinese Therapy,8874,悉尼按摩院新开张特价大酬宾 快来看看吧~！,02 87573839,"<p class=""details""><img src=""Photo_links/Sydney/8874.jpg"" class=""logo"" width=""105"" alt=""悉尼按摩院新开张特价大酬宾 快来看看吧~！ Company Logo"">本店位于悉尼西区，环境舒适整洁。<br>
<br>
本店的服务项目：推拿，放松按摩，拔火罐，足部按摩，中丶泰式按摩，精油按摩<br>
<br>
您将全身心放松在专业的按摩技术中，在忙碌的都市生活中休闲减压，享受的私人空间，有我们的技师为你提供最优质的服务。<br>
<br>
营业时间：10am-7pm， 一周7天<br>
<br>
更多详情请见我们网站：<br>
http://www.mortlakemassage.com.au/<br>
<br>
联系方式：02 87573839<br>
<br>
快快联络我们吧~<br><br></p>"
,,,02 9635 3205,,"8/180 Church St, Parramatta, NSW 2150",Traditional Chinese Therapy,1431,蕭氏推拿世家,02 9635 3205,"<p class=""details"">专业独到推拿点穴复位医术，澳十年治好千百例经验。<br>
实例：腰椎间盘突出。我因工作伤腰至腰痛及腿坐骨神经痛麻严重，不能久立与工作。到医院查出腰椎间盘突出。看萧医生，经其独到的推拿-复位等治疗三次后痛明显减轻，十次后腰腿痛基本消失。现已恢复工作。<br>
澳洲开业十年，每天诊治多个工伤，车祸患者，治疗康复者众多，极丰富治疗康复经验。来这里时你可遇上许多工伤车伤同胞，得知他们有成效的治疗体会。<br>
地址：8/180 Church St。,Parramatta（火车站外）<br>
预约：02 9635 3205 0412 181 868<br>
持各家私人医疗保险可退回诊金 <br><br></p>"
May GUO,,,(02) 9281 9576,,"shop QG4, Prince Center, 8 Quay St., Haymarket, NSW, 2000",Traditional Chinese Therapy,8859,悉尼丹青中医中心,(02) 9281 9576,"<p class=""details""><img src=""Photo_links/Sydney/8859.jpg"" class=""logo"" width=""105"" alt=""悉尼丹青中医中心 Company Logo"">丹青中医中心坐落于悉尼China Town太子中心大厦。本中心以中医诊病，针灸拔罐，中医按摩，中医美容为主。<br>
主诊医师：<br>
郭津梅（近30年中医经验）<br>
澳洲注册中医师<br>
澳洲注册针灸师<br>
澳洲中医学会会员<br>
澳洲传统医学会会员<br>
天津中医药大学毕业<br>
天津中医医院主治医师<br><br></p>"
,,,"02 9264 3898
",,Room 305，No.250 Pitt Street，Sydney NSW 2000,Traditional Chinese Therapy,1433,張天教授中醫針灸中心,"02 9264 3898
","<p class=""details""><br><br></p>"
,,,02 9715 6112 / 0413 215 382,,"1/151 Burwood Rd, Burwood NSW 2134",Traditional Chinese Therapy,1421,廣州軍區總醫院中醫科,02 9715 6112 / 0413 215 382,"<p class=""details"">原广州军区中医院中医科，消化科副主任中医师<br>
广州军区总医院五年临床时间经验是您治病信心的保证<br>
中医肿瘤专科：主治早中晚期各种肿瘤<br>
特效：腹泻，便秘，腹痛，消化不良，叹气，白细胞低下。<br>
专治：胃肠肝胆消化道疾病，胃炎，溃疡病，结肠炎，肝炎，胆石症，胰腺炎。头痛，失眠，咳喘，乏力，贫血，腰腿痛，阳痿，不育症，皮肤病，神经症。<br>
精医：内外痔，肛裂，胸水，腹水等。<br>
工伤，私人保险公司扣回诊金<br>
地址：1/151 Burwood Rd,Burwood NSW 2134<br>
预约电话：9715 6112 0413 215 382<br>
预约电话：02 9344 3788来诊请预约<br>
开诊时间：10:00am-6:00pm <br><br></p>"
Dr.Darien,natural-therapy-centre@live.com.au,（02）92818268,0430426688,,401 Sussex St Haymarket NSW 2000,Traditional Chinese Therapy,8997,广州中医药大学澳洲分校,0430426688,"<p class=""details"">广州中医药大学悉尼教学点2015年招收研究生简章<br>
<br>
招收类别：博士研究生，硕士研究生<br>
授予学位：医学科学博士学位，硕士学位<br>
一、招生：<br>
报考条件<br>
报考攻读博士学位研究生须具有硕士学位或同等学历；<br>
报考攻读硕士学位研究生须具有中医、西医或相关学科的学士学位或同等学历(不是医学背景的专科生也可以报读)；<br>
身体健康，遵守研究院的各项管理规章制度，道德品行良好；必须由两名副教授以上或相当职称的学者书面推荐（本教学点可代为推荐）；<br>
所在国家无刑事犯罪记录证明。  非医学专业背景也可报读相关学位（详情可咨询）。<br>
录取方法<br>
根据考生的申请材料和考试等综合评价，按规定择优录取。 <br>
二、学习年限　  <br>
采取弹性学制，学习年限一般为三年，博士生可延长至六年，硕士生可延长至四年。(如有变化以广州中医药大学最新标准执行) <br>
三、教学安排<br>
1、教学用语言：中文或英文。<br>
2、课程安排：<br>
1)，第一学年，被录取的学生需到广州中医药大学办理入学手<br>
     续，并集中上课3周；<br>
2)，广州中医药大学委派教授来悉尼教授部分课程；<br>
3)，第二学年在澳洲或广州完成学位论文开题报告；                  4), 第三学年3月前完成论文书写，5月完成论文答辩，6月参加<br>
     毕业典礼、领取毕业证书、学位证书；<br>
5)，论文的完成本教学点将给予专题讲座辅导，开设模拟答辩<br>
     现场，传授论文答辩技巧。<br>
6),考试地点：        悉尼（广州中医药大学两名监考人员来监考）。  <br>
四、报考方法<br>
联系电话：（02）92818268、0421770266（杜博士）<br>
                  （02）94996863、0430426688（黄博士）       <br>
<br>
电子邮箱：natural-therapy-centre@live.com.au<br>
<br>
Guangzhou University of Chinese medicine provide postgraduate course of Medicine and Acupuncture  for Australian student, There have master and PhD degree course. no Medical course background is welcome.<br>
Pleaes contact Sydney campus of Guangzhou University of Chinese medicine at:<br>
  (02）92818268、0421770266（Dr.DU) <br>
（02）94996863、0430426688（Dr.HUANG）  <br><br></p>"
jason zheng,zheng888@hotmail.com,,0404980771,,1/209 Beamish Street Campsie NSW 2194,Traditional Chinese Therapy,9622,Campsie 推拿按摩,0404980771,"<p class=""details"">本店位于内西区Campsie，环境舒适整洁。 为您精油按摩推拿，放松按摩，拔火罐， 您将享受休闲的私人空间，全身心放松减压，我们的按摩技师为你提供最优质的服务。 营业时间：9am-8pm， 电话:0404980771<br><br></p>"
,support@bestong.com.au,,02 82835397,,"Suite4, Level 1,256-258 Beamish Street Campsie NSW 2194",Traditional Chinese Therapy,10470,罗意256 Relax Massage,02 82835397,"<p class=""details"">罗意按摩，每天不同年轻漂亮的技师为您服务，拔罐，刮痧指压各种服务，让您从头到脚感到轻松，解除一天的疲劳。营业时间：10Am-9Pm   地址： Suite4, Level 1,256-258 Beamish Street Campsie NSW 2194（出了火车站右转第三个红绿灯再右转二楼就是）电话：02 82835397<br><br></p>"
Jason,support@bestong.com.au,,0452071512,,"Berala, NSW 2141",Traditional Chinese Therapy,10306,针炙师,0452071512,"<p class=""details"">主治各种痛证<br><br></p>"
Kevin,support@bestong.com.au,blakehurst95468642,0426720767,http://www.blakehurst645.com.au,"264 beamish st campsie, Campsie, NSW 2194",Traditional Chinese Therapy,10443,雨轩264按摩休闲中心,0426720767,"<p class=""details"">欢迎来到雨轩按摩休闲中心，五星豪华舒适环境，每天不同年轻美女专业技师为您指压穴位、按摩技术一流，热情奔放、微笑服务是我们对每一个顾客的服务宗旨，保准让您高兴而来满意而去，流连忘返。<br><br></p>"
,info@comfeefoot.com.au,,0420 299 888,http://comfeefoot.com.au/,"Harbour Plaza, shop 12-16, 25-29 Dixon St, NSW 2000",Traditional Chinese Therapy,9535,知足常乐,0420 299 888,"<p class=""details""><img src=""Photo_links/Sydney/9535.png"" class=""logo"" width=""105"" alt=""知足常乐 Company Logo"">我们传承于中华传统自然疗法的专业理论与技术研究<br>
我们专注于中医经络养生与足底按摩的精妙结合<br>
我们来自中国，立足澳洲<br>
致力于为城市精英提供一种零压力的健康生活与养生方式<br><br></p>"
jie,yanghaien@live.com.au,jiezhan@live.com au,0414981889,http://blog.sina.com.cn/jiehuizhan02,"RSL11 kitchener parade, Bankstown South, NSW 2200",Traditional Chinese Therapy,10343,詹氏骨伤中医,0414981889,"<p class=""details""><img src=""Photo_links/Sydney/10343_V1.jpg"" class=""logo"" width=""105"" alt=""詹氏骨伤中医 Company Logo"">注册中医 针灸师，中药师(澳洲)学士，硕士。骨伤专科，特治工伤车伤，椎间盘突出(颈，胸，腰)，关节损伤后遗症。颈，<br>
肩周炎坐骨N痛<br>
医学美容骨质增生<br><br></p>"
David Lee,wynacuclinic@gmail.com,,0292312160,http://www.wynacuclinci.com,"shop 6b basement level Hunter Connection 7-13 Hunter Street Wynyard, Wynyard, NSW 2000",Traditional Chinese Therapy,9785,Wynyard Acupuncture & Herbal Clinic,0292312160,"<p class=""details"">李政道(David Lee) 澳洲註冊中醫師/針灸師<br>
<br>
澳洲註冊中醫師/針灸師<br>
中國醫藥大學中西醫雙主修醫學士<br>
10年中醫藥/針灸經驗<br>
<br>
通國語,英語<br>
診所近Wynyard火車站,出站後進入地下道約500公尺<br>
<br>
联系时请说明是在百事通网站看到的，谢谢。<br><br></p>"
Candy,vipmassage95@gmail.com,,0420738008 / 02 95718888,http://vipmassage.com.au/,"1-5 Harwood St, Pyrmont NSW 2009",Traditional Chinese Therapy,9927,VIP Massage,0420738008 / 02 95718888,"<p class=""details"">VIP massage 位于shop95 /1-5 harwood st pyrmont.近city,近赌场近情人港，黄金三角地带。闹市中的静街。周边交通方便。店门口就有停车位。我们提供高级别的治疗放松按摩、精油按摩、足底反射区按摩、冷热石按摩和火爟。也可以跟据你的需求有专业的套餐活动。还有专业脱毛（需要提前预约）。我们的女按摩师来自韩国、中国、日本等亚洲国家。她们用专业的手法和热情的服务解除你身体的疲劳。<br>
<br>
店铺环境舒适干净，我们房间有空调。我们可以收卡消费。欢迎光临！这是一个值得信任的商店!      <br>
<br>
地址：Shop95/1-5 Harwood St, Cnr Pyrmont Bridge Rd, Pyrmont., Pyrmont, NSW 2009<br><br></p>"
